2025-06-22T21:27:56.242+0800	INFO	gm/gm.go:37	初始化游戏配置
2025-06-22T21:27:56.254+0800	INFO	gm/gm.go:43	初始化redis配置
2025-06-22T21:27:56.267+0800	INFO	gm/gm.go:49	启动框架服务: name:"Gm" addr:"localhost:10701" type:NodeTypeGm id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Gate" addr:"localhost:10101" type:NodeTypeGate id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Match" addr:"localhost:10301" type:NodeTypeMatch id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Room" addr:"localhost:10201" type:NodeTypeRoom id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Db" addr:"localhost:10401" type:NodeTypeDb id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Builder" addr:"localhost:10501" type:NodeTypeBuilder id:1
2025-06-22T21:27:56.269+0800	INFO	discovery/etcd.go:62	添加服务节点: name:"Game" addr:"localhost:10601" type:NodeTypeGame id:1
2025-06-22T21:27:56.272+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Gm" addr:"localhost:10701" type:NodeTypeGm id:1
